status_id,player_id,match_id,points,assists,blocks
1151,892,96,7,5,6
1152,895,96,5,1,10
1153,871,97,4,7,9
1154,876,97,2,12,4
1155,873,97,12,17,7
1156,880,97,19,7,9
1157,878,97,1,16,4
1158,872,97,8,2,8
1159,191,97,20,17,9
1160,193,97,22,11,4
1161,200,97,4,18,9
1162,197,97,16,4,6
1163,192,97,4,8,8
1164,196,97,1,13,4
1165,601,98,29,8,10
1166,608,98,30,17,1
1167,603,98,7,0,1
1168,604,98,12,11,10
1169,610,98,4,3,1
1170,607,98,12,14,10
1171,710,98,1,7,0
1172,709,98,19,3,2
1173,703,98,18,4,8
1174,705,98,26,2,10
1175,708,98,23,7,5
1176,701,98,2,0,2
1177,264,99,29,15,5
1178,265,99,19,3,2
1179,269,99,1,10,6
1180,261,99,21,2,5
1181,268,99,7,14,3
1182,267,99,5,7,5
1183,619,99,29,12,0
1184,612,99,3,15,3
1185,613,99,12,7,7
1186,616,99,22,12,3
1187,617,99,23,17,10
1188,618,99,3,18,7
1189,189,100,21,16,9
1190,183,100,22,6,4
1191,187,100,1,4,2
1192,186,100,19,13,5
1193,182,100,9,18,7
1194,190,100,27,19,3
1195,528,100,9,7,1
1196,522,100,7,19,6
1197,521,100,5,14,5
1198,524,100,15,2,7
1199,530,100,2,15,2
1200,529,100,18,18,1
1201,631,101,28,12,6
1202,640,101,7,4,8
1203,638,101,7,3,6
1204,635,101,19,17,0
1205,634,101,0,9,4
1206,636,101,18,16,7
1207,382,101,26,8,7
1208,381,101,21,1,10
1209,384,101,20,9,1
1210,386,101,16,19,2
1211,387,101,4,9,9
1212,390,101,24,10,4
1213,287,102,1,17,3
1214,286,102,20,5,1
1215,283,102,5,6,4
1216,281,102,28,2,2
1217,289,102,2,9,7
1218,290,102,9,7,0
1219,822,102,11,7,8
1220,821,102,12,11,8
1221,823,102,11,12,5
1222,825,102,6,19,7
1223,829,102,3,11,0
1224,824,102,14,14,5
1225,251,103,30,9,5
1226,256,103,25,17,8
1227,258,103,1,15,10
1228,260,103,27,14,7
1229,252,103,23,10,10
1230,259,103,8,13,3
1231,515,103,15,20,8
1232,512,103,8,0,5
1233,518,103,7,18,1
1234,514,103,2,8,5
1235,519,103,23,8,8
1236,511,103,14,16,3
1237,69,104,5,10,4
1238,64,104,28,1,0
1239,63,104,12,15,4
1240,62,104,11,15,5
1241,66,104,20,6,3
1242,68,104,17,8,4
1243,85,104,25,5,6
1244,81,104,29,12,6
1245,84,104,10,1,10
1246,90,104,24,2,10
1247,88,104,26,1,9
1248,89,104,0,19,7
1249,568,105,26,17,7
1250,567,105,20,12,7
1251,570,105,25,15,3
1252,563,105,25,4,0
1253,561,105,7,1,2
1254,562,105,14,20,0
1255,370,105,10,4,6
1256,368,105,4,19,0
1257,365,105,25,15,10
1258,367,105,9,20,6
1259,362,105,19,0,3
1260,361,105,22,1,6
1261,116,106,24,8,6
1262,111,106,12,0,4
1263,113,106,3,8,7
1264,115,106,24,14,0
1265,120,106,30,17,5
1266,112,106,3,3,4
1267,418,106,21,20,9
1268,412,106,21,0,4
1269,414,106,4,10,9
1270,416,106,8,9,8
1271,417,106,13,17,7
1272,419,106,24,14,6
1273,489,107,1,11,7
1274,488,107,14,15,6
1275,481,107,27,1,4
1276,490,107,30,20,0
1277,485,107,21,17,1
1278,486,107,2,2,1
1279,643,107,28,3,4
1280,648,107,24,5,1
1281,650,107,17,18,7
1282,642,107,26,16,2
1283,647,107,15,10,0
1284,645,107,12,18,9
1285,563,108,8,0,1
1286,568,108,0,8,3
1287,566,108,3,6,10
1288,569,108,21,15,7
1289,570,108,7,12,9
1290,561,108,0,7,2
1291,335,108,29,14,1
1292,337,108,4,20,10
1293,340,108,2,7,1
1294,338,108,20,5,4
1295,332,108,15,3,4
1296,331,108,9,18,8
1297,601,109,11,5,0
1298,609,109,16,10,10
1299,608,109,15,15,5
1300,610,109,6,16,8
1301,604,109,26,15,0
1302,606,109,3,6,6
1303,440,109,4,13,9
1304,439,109,15,10,3
1305,432,109,17,11,0
1306,438,109,19,20,1
1307,431,109,19,5,1
1308,437,109,28,8,8
1309,809,110,21,4,2
1310,805,110,28,19,5
1311,806,110,4,0,0
1312,810,110,22,2,6
1313,801,110,10,8,2
1314,802,110,11,17,3
1315,120,110,25,10,7
1316,113,110,28,14,8
1317,111,110,9,19,6
1318,114,110,23,14,0
1319,118,110,30,0,4
1320,119,110,29,10,1
1321,602,111,29,0,10
1322,608,111,1,6,5
1323,609,111,20,0,2
1324,606,111,18,10,2
1325,605,111,2,9,0
1326,601,111,22,15,3
1327,336,111,19,18,8
1328,331,111,7,2,8
1329,339,111,7,3,10
1330,335,111,2,20,3
1331,338,111,13,9,0
1332,337,111,10,0,9
1333,157,112,30,14,5
1334,151,112,9,19,2
1335,152,112,15,5,5
1336,156,112,17,1,9
1337,160,112,6,8,5
1338,153,112,0,14,7
1339,423,112,11,0,2
1340,430,112,12,9,9
1341,422,112,14,7,7
1342,426,112,1,15,9
1343,427,112,26,3,8
1344,429,112,18,12,1
1345,553,113,18,8,10
1346,554,113,30,12,8
1347,552,113,19,12,9
1348,555,113,9,3,9
1349,560,113,1,16,3
1350,558,113,7,14,9
1351,277,113,23,4,8
1352,279,113,14,0,6
1353,278,113,6,19,6
1354,280,113,7,10,6
1355,274,113,14,13,8
1356,272,113,20,2,2
1357,548,114,11,20,0
1358,541,114,15,8,2
1359,545,114,25,17,10
1360,544,114,6,14,1
1361,547,114,14,19,0
1362,550,114,30,0,8
1363,346,114,28,1,2
1364,347,114,15,3,4
1365,345,114,5,15,9
1366,341,114,12,3,8
1367,349,114,8,17,1
1368,350,114,3,1,1
1369,28,115,8,9,8
1370,30,115,8,19,7
1371,26,115,23,0,9
1372,27,115,30,4,7
1373,21,115,8,1,4
1374,25,115,14,7,10
1375,611,115,20,1,0
1376,613,115,16,4,4
1377,616,115,12,15,4
1378,618,115,9,2,8
1379,612,115,16,8,8
1380,615,115,17,8,2
1381,431,116,14,20,8
1382,432,116,18,17,8
1383,438,116,19,6,0
1384,439,116,0,16,2
1385,434,116,24,7,3
1386,437,116,26,13,8
1387,520,116,20,8,6
1388,514,116,7,18,7
1389,518,116,28,18,6
1390,516,116,11,9,7
1391,517,116,12,20,5
1392,511,116,28,5,8
1393,168,117,11,15,10
1394,161,117,20,2,6
1395,162,117,4,7,2
1396,163,117,20,5,2
1397,170,117,21,6,1
1398,169,117,18,20,4
1399,253,117,18,4,9
1400,259,117,16,9,6
1401,256,117,8,10,6
1402,255,117,24,0,1
1403,258,117,30,15,7
1404,252,117,27,1,0
1405,789,118,24,6,4
1406,782,118,24,11,6
1407,781,118,27,11,10
1408,784,118,16,19,9
1409,786,118,29,15,0
1410,787,118,23,16,6
1411,887,118,30,20,0
1412,881,118,11,15,8
1413,890,118,13,8,10
1414,882,118,18,13,4
1415,884,118,22,14,0
1416,886,118,26,13,8
1417,30,119,6,12,8
1418,28,119,23,12,0
1419,24,119,9,1,2
1420,22,119,27,16,2
1421,29,119,3,2,2
1422,27,119,9,8,0
1423,674,119,1,19,10
1424,680,119,22,1,2
1425,671,119,27,17,2
1426,679,119,7,14,1
1427,673,119,30,11,1
1428,677,119,15,11,4
1429,683,120,2,13,0
1430,686,120,8,8,1
1431,682,120,24,6,7
1432,688,120,3,12,5
1433,681,120,10,5,10
1434,685,120,10,9,7
1435,594,120,12,15,9
1436,599,120,29,19,10
1437,598,120,24,5,7
1438,591,120,20,17,3
1439,595,120,17,13,4
1440,593,120,21,17,9
1441,654,121,1,17,9
1442,657,121,12,14,5
1443,653,121,29,0,0
1444,659,121,13,3,10
1445,658,121,17,4,1
1446,655,121,18,12,1
1447,179,121,4,19,7
1448,174,121,18,8,1
1449,175,121,22,12,1
1450,178,121,30,8,5
1451,173,121,21,17,10
1452,177,121,4,15,0
1453,173,122,18,1,2
1454,177,122,19,14,6
1455,178,122,30,14,4
1456,175,122,10,6,7
1457,171,122,30,3,9
1458,176,122,3,0,0
1459,622,122,29,10,6
1460,630,122,3,9,10
1461,629,122,22,2,0
1462,623,122,17,6,4
1463,628,122,24,0,8
1464,624,122,26,12,1
1465,738,123,20,2,9
1466,736,123,2,14,2
1467,733,123,4,7,2
1468,735,123,29,15,2
1469,734,123,30,7,4
1470,739,123,6,7,2
1471,802,123,3,17,1
1472,804,123,17,2,2
1473,803,123,13,9,6
1474,808,123,27,11,4
1475,805,123,23,3,6
1476,810,123,17,17,10
1477,499,124,7,17,6
1478,491,124,3,19,5
1479,497,124,1,2,3
1480,492,124,2,13,2
1481,495,124,1,9,6
1482,496,124,24,7,7
1483,518,124,24,12,6
1484,517,124,25,16,1
1485,512,124,22,5,6
1486,514,124,6,6,9
1487,519,124,2,14,2
1488,520,124,19,19,8
1489,521,125,11,19,3
1490,527,125,17,5,8
1491,526,125,15,6,5
1492,529,125,21,6,0
1493,528,125,6,18,6
1494,530,125,22,19,1
1495,866,125,13,4,1
1496,867,125,22,1,5
1497,862,125,3,8,1
1498,870,125,0,9,1
1499,865,125,3,0,5
1500,868,125,0,15,2
1501,418,126,12,13,3
1502,419,126,19,16,7
1503,416,126,0,3,3
1504,417,126,19,0,0
1505,420,126,21,8,9
1506,413,126,21,9,3
1507,176,126,9,2,8
1508,177,126,14,20,7
1509,179,126,15,18,7
1510,171,126,12,20,8
1511,172,126,23,15,1
1512,180,126,25,19,4
1513,278,127,26,1,6
1514,277,127,2,11,2
1515,273,127,11,9,4
1516,280,127,6,17,0
1517,271,127,9,11,8
1518,272,127,8,10,2
1519,140,127,19,15,0
1520,132,127,24,2,0
1521,133,127,12,20,3
1522,131,127,18,12,4
1523,136,127,29,2,3
1524,135,127,21,16,6
1525,896,128,12,4,10
1526,900,128,3,20,9
1527,891,128,9,6,5
1528,899,128,9,9,0
1529,898,128,3,0,4
1530,895,128,29,10,4
1531,890,128,29,13,8
1532,882,128,4,0,7
1533,881,128,15,0,6
1534,886,128,13,14,9
1535,887,128,21,18,9
1536,884,128,25,17,4
1537,929,129,6,5,6
1538,928,129,22,9,10
1539,922,129,24,12,2
1540,924,129,21,0,2
1541,923,129,14,7,5
1542,930,129,21,19,4
1543,543,129,24,12,6
1544,545,129,22,10,9
1545,550,129,25,15,7
1546,548,129,27,16,6
1547,549,129,26,14,2
1548,542,129,26,10,1
1549,174,130,30,7,5
1550,180,130,8,13,2
1551,172,130,9,12,1
1552,177,130,25,6,9
1553,176,130,29,7,9
1554,173,130,15,1,4
1555,922,130,17,19,6
1556,921,130,7,12,10
1557,927,130,24,20,0
1558,923,130,6,14,9
1559,926,130,4,1,10
1560,930,130,23,19,8
1561,226,131,8,8,10
1562,222,131,20,12,1
1563,228,131,13,17,3
1564,221,131,12,12,5
1565,224,131,12,19,2
1566,223,131,28,10,10
1567,640,131,19,17,2
1568,639,131,21,16,1
1569,635,131,11,1,10
1570,638,131,25,9,7
1571,637,131,29,13,4
1572,632,131,29,18,1
1573,626,132,17,19,6
1574,628,132,3,20,3
1575,622,132,13,4,8
1576,630,132,15,7,8
1577,623,132,3,6,3
1578,621,132,14,0,10
1579,91,132,14,19,4
1580,98,132,1,5,0
1581,95,132,21,19,8
1582,93,132,21,18,8
1583,99,132,7,18,0
1584,96,132,2,18,6
1585,907,133,15,7,3
1586,904,133,24,5,7
1587,906,133,23,7,9
1588,905,133,0,2,3
1589,909,133,5,3,2
1590,903,133,23,6,4
1591,347,133,19,6,3
1592,350,133,4,5,9
1593,343,133,11,18,6
1594,349,133,0,3,0
1595,348,133,6,1,3
1596,341,133,16,17,0
1597,549,134,10,19,4
1598,548,134,27,9,1
1599,541,134,20,16,9
1600,543,134,13,20,9
1601,546,134,1,9,5
1602,547,134,15,16,2
1603,617,134,29,8,3
1604,612,134,26,20,10
1605,613,134,0,15,4
1606,619,134,4,12,5
1607,620,134,26,15,9
1608,611,134,4,18,8
1609,645,135,8,11,9
1610,641,135,7,9,4
1611,647,135,30,1,2
1612,649,135,28,15,3
1613,648,135,1,3,2
1614,642,135,15,15,0
1615,507,135,10,15,3
1616,502,135,7,15,9
1617,504,135,6,6,1
1618,509,135,30,3,1
1619,508,135,25,9,9
1620,510,135,11,4,10
1621,303,136,27,17,1
1622,310,136,3,19,3
1623,304,136,8,4,1
1624,306,136,25,8,6
1625,305,136,10,12,5
1626,309,136,14,12,10
1627,411,136,6,19,7
1628,415,136,7,5,8
1629,419,136,30,9,5
1630,417,136,27,11,3
1631,420,136,3,2,4
1632,412,136,21,12,1
1633,325,137,14,14,8
1634,322,137,23,2,2
1635,328,137,27,9,9
1636,323,137,16,2,9
1637,327,137,3,5,1
1638,324,137,18,8,3
1639,396,137,14,10,9
1640,391,137,3,4,5
1641,400,137,14,9,10
1642,398,137,4,15,8
1643,395,137,26,20,5
1644,397,137,2,20,10
1645,401,138,29,10,4
1646,407,138,11,2,7
1647,403,138,30,4,4
1648,405,138,19,3,8
1649,404,138,2,9,6
1650,408,138,10,6,9
1651,810,138,9,4,8
1652,804,138,12,17,1
1653,803,138,23,4,0
1654,801,138,2,17,9
1655,806,138,20,17,1
1656,805,138,14,1,8
1657,561,139,4,9,5
1658,564,139,23,1,8
1659,568,139,5,13,6
1660,569,139,30,10,10
1661,570,139,10,8,10
1662,563,139,24,10,5
1663,500,139,21,0,10
1664,498,139,22,16,9
1665,492,139,16,16,9
1666,496,139,23,10,7
1667,493,139,30,17,10
1668,495,139,12,3,3
1669,319,140,18,2,7
1670,318,140,14,1,6
1671,314,140,11,17,3
1672,312,140,27,12,8
1673,320,140,17,6,3
1674,311,140,9,15,3
1675,526,140,25,1,4
1676,529,140,27,0,7
1677,521,140,4,18,8
1678,525,140,11,5,10
1679,527,140,10,9,6
1680,522,140,8,5,7
1681,914,141,17,20,8
1682,915,141,2,2,10
1683,912,141,10,11,1
1684,920,141,29,2,9
1685,919,141,5,4,2
1686,911,141,18,7,10
1687,541,141,5,12,9
1688,542,141,2,19,10
1689,543,141,15,7,10
1690,546,141,17,10,9
1691,547,141,3,13,2
1692,549,141,4,1,9
1693,735,142,4,18,4
1694,738,142,17,9,7
1695,731,142,12,7,9
1696,740,142,3,3,3
1697,736,142,26,12,5
1698,732,142,9,18,2
1699,292,142,5,19,0
1700,291,142,5,13,4
1701,294,142,23,13,9
1702,299,142,2,1,0
1703,297,142,0,10,0
1704,293,142,18,19,7
1705,638,143,11,17,9
1706,634,143,23,15,3
1707,631,143,18,3,4
1708,636,143,28,19,9
1709,635,143,30,15,1
1710,640,143,23,13,3
1711,109,143,12,5,6
1712,106,143,0,13,6
1713,110,143,2,13,9
1714,107,143,29,13,1
1715,108,143,3,7,9
1716,104,143,13,18,7
1717,300,144,25,13,4
1718,299,144,30,4,0
1719,293,144,12,16,7
1720,296,144,29,7,2
1721,291,144,8,12,3
1722,295,144,29,8,1
1723,434,144,29,11,9
1724,436,144,12,19,8
1725,439,144,19,15,0
1726,433,144,25,20,3
1727,440,144,7,9,5
1728,438,144,1,7,9
1729,624,145,10,19,7
1730,630,145,11,19,4
1731,628,145,13,7,9
1732,629,145,19,2,4
1733,626,145,16,0,1
1734,622,145,29,11,8
1735,20,145,0,11,7
1736,17,145,9,1,8
1737,12,145,22,10,3
1738,18,145,11,20,5
1739,14,145,10,5,4
1740,19,145,28,5,3
1741,385,146,19,3,4
1742,383,146,22,3,8
1743,382,146,16,20,2
1744,390,146,17,0,1
1745,389,146,7,18,3
1746,388,146,16,20,1
1747,11,146,3,3,0
1748,18,146,8,7,0
1749,15,146,11,5,5
1750,17,146,29,2,10
1751,12,146,25,15,10
1752,14,146,29,14,10
1753,61,147,29,5,0
1754,64,147,21,5,6
1755,66,147,11,15,2
1756,68,147,0,8,9
1757,70,147,8,6,4
1758,65,147,22,18,6
1759,195,147,14,5,2
1760,199,147,16,16,4
1761,200,147,13,16,4
1762,198,147,30,14,10
1763,193,147,18,3,6
1764,197,147,21,17,10
1765,523,148,19,4,10
1766,529,148,13,4,5
1767,528,148,7,1,3
1768,525,148,22,12,8
1769,522,148,0,5,8
1770,527,148,22,5,9
1771,620,148,25,4,1
1772,615,148,17,14,4
1773,616,148,9,14,1
1774,614,148,17,10,10
1775,612,148,11,14,0
1776,613,148,14,2,2
1777,396,149,11,15,6
1778,399,149,18,16,0
1779,391,149,14,12,6
1780,398,149,6,5,6
1781,400,149,15,8,7
1782,397,149,12,11,4
1783,694,149,28,14,6
1784,691,149,20,2,9
1785,696,149,13,18,7
1786,695,149,5,13,8
1787,699,149,28,3,3
1788,700,149,27,6,9
1789,917,150,28,1,9
1790,920,150,24,0,9
1791,919,150,12,13,4
1792,911,150,6,14,3
1793,912,150,0,4,4
1794,913,150,18,10,4
1795,311,150,26,16,2
1796,318,150,26,9,3
1797,312,150,19,4,8
1798,313,150,24,10,0
1799,319,150,5,7,2
1800,316,150,5,18,5
1801,727,151,9,2,4
1802,728,151,27,4,9
1803,726,151,15,3,5
1804,730,151,0,3,2
1805,722,151,13,5,3
1806,721,151,22,2,3
1807,461,151,3,7,1
1808,463,151,15,6,0
1809,470,151,24,3,6
1810,468,151,13,2,5
1811,464,151,14,9,9
1812,467,151,13,11,5
1813,46,152,13,19,1
1814,45,152,10,7,4
1815,49,152,29,0,7
1816,44,152,7,20,10
1817,48,152,7,12,2
1818,47,152,14,20,7
1819,907,152,3,10,9
1820,909,152,20,10,2
1821,910,152,5,18,9
1822,903,152,15,16,4
1823,906,152,25,20,8
1824,905,152,24,18,3
1825,199,153,18,17,3
1826,192,153,14,5,7
1827,193,153,16,6,10
1828,194,153,26,0,7
1829,195,153,17,14,0
1830,200,153,13,6,9
1831,275,153,13,15,9
1832,273,153,19,11,8
1833,274,153,1,12,0
1834,279,153,30,12,7
1835,272,153,27,7,3
1836,276,153,29,4,8
1837,599,154,11,16,7
1838,594,154,23,4,1
1839,597,154,22,20,3
1840,595,154,2,1,6
1841,593,154,17,8,4
1842,591,154,6,14,0
1843,79,154,20,4,6
1844,76,154,5,10,3
1845,77,154,10,13,3
1846,74,154,2,20,1
1847,80,154,18,11,4
1848,75,154,24,15,8
1849,160,155,29,7,5
1850,157,155,17,17,2
1851,152,155,1,0,2
1852,151,155,16,1,1
1853,156,155,0,4,5
1854,154,155,5,9,7
1855,705,155,16,10,5
1856,708,155,27,1,10
1857,707,155,14,18,9
1858,702,155,8,1,10
1859,706,155,9,19,7
1860,701,155,29,17,6
1861,747,156,10,12,6
1862,749,156,27,16,0
1863,743,156,28,17,5
1864,750,156,29,6,3
1865,742,156,27,19,9
1866,741,156,21,11,1
1867,665,156,4,18,9
1868,668,156,22,15,7
1869,662,156,0,11,6
1870,670,156,26,8,9
1871,666,156,26,18,7
1872,663,156,1,18,2
1873,895,157,3,13,10
1874,894,157,1,13,5
1875,898,157,12,0,7
1876,891,157,0,7,9
1877,896,157,8,17,3
1878,897,157,27,8,0
1879,207,157,2,10,6
1880,210,157,19,19,4
1881,201,157,20,17,9
1882,206,157,28,8,7
1883,209,157,14,14,0
1884,208,157,21,16,7
1885,672,158,22,2,10
1886,671,158,17,17,6
1887,673,158,15,5,2
1888,674,158,15,19,2
1889,679,158,11,1,7
1890,675,158,12,16,1
1891,169,158,15,20,3
1892,168,158,28,18,3
1893,166,158,16,6,2
1894,162,158,25,5,9
1895,161,158,10,12,10
1896,167,158,25,20,10
1897,214,159,28,17,1
1898,213,159,7,7,5
1899,218,159,15,19,7
1900,220,159,22,11,9
1901,217,159,2,1,5
1902,219,159,17,2,4
1903,191,159,6,14,4
1904,197,159,21,5,4
1905,192,159,24,20,3
1906,198,159,28,10,8
1907,195,159,14,16,7
1908,193,159,12,19,4
1909,295,160,15,10,3
1910,291,160,18,10,1
1911,300,160,25,5,9
1912,294,160,17,2,6
1913,296,160,10,12,5
1914,298,160,23,18,1
1915,450,160,23,16,2
1916,442,160,16,1,3
1917,447,160,14,11,8
1918,446,160,26,0,0
1919,443,160,20,20,10
1920,448,160,3,9,3
1921,417,161,16,19,5
1922,415,161,0,16,3
1923,411,161,5,18,5
1924,412,161,9,2,0
1925,413,161,15,7,1
1926,414,161,23,16,5
1927,485,161,10,10,0
1928,488,161,3,17,1
1929,484,161,2,16,8
1930,482,161,22,12,3
1931,490,161,14,7,2
1932,489,161,3,10,9
1933,345,162,0,12,1
1934,346,162,10,20,9
1935,348,162,22,4,1
1936,349,162,0,20,2
1937,350,162,0,9,4
1938,341,162,8,16,9
1939,237,162,28,2,0
1940,235,162,10,1,3
1941,239,162,15,4,7
1942,232,162,11,5,9
1943,238,162,26,12,6
1944,234,162,10,7,3
1945,43,163,11,1,2
1946,45,163,8,16,9
1947,41,163,3,4,3
1948,44,163,6,1,6
1949,46,163,2,14,4
1950,49,163,11,9,0
1951,675,163,21,17,8
1952,671,163,9,6,2
1953,674,163,28,19,8
1954,672,163,13,10,1
1955,678,163,27,2,3
1956,677,163,17,18,0
1957,955,164,24,6,3
1958,951,164,20,6,4
1959,959,164,3,15,0
1960,960,164,17,20,8
1961,952,164,29,19,5
1962,953,164,24,12,4
1963,189,164,15,18,4
1964,181,164,4,18,0
1965,187,164,7,12,7
1966,186,164,19,18,1
1967,190,164,9,5,6
1968,188,164,8,18,8
1969,494,165,23,20,10
1970,493,165,3,11,7
1971,491,165,17,6,10
1972,500,165,28,1,6
1973,499,165,21,9,9
1974,496,165,18,0,3
1975,137,165,4,5,9
1976,133,165,26,12,0
1977,135,165,20,13,10
1978,132,165,25,17,6
1979,131,165,18,12,4
1980,140,165,13,13,6
1981,72,166,19,6,3
1982,73,166,2,5,9
1983,76,166,18,8,3
1984,71,166,12,17,5
1985,75,166,28,8,2
1986,74,166,6,20,4
1987,577,166,6,7,5
1988,579,166,10,18,1
1989,575,166,30,15,9
1990,571,166,21,20,7
1991,573,166,3,20,4
1992,578,166,18,8,10
1993,949,167,30,3,5
1994,942,167,5,13,3
1995,950,167,6,15,6
1996,948,167,22,9,10
1997,946,167,21,17,9
1998,943,167,3,8,9
1999,126,167,16,9,10
2000,128,167,16,8,10
2001,129,167,16,10,3
2002,127,167,2,9,10
2003,123,167,12,6,7
2004,124,167,17,6,3
2005,541,168,9,17,3
2006,548,168,17,10,9
2007,543,168,23,8,3
2008,545,168,9,17,7
2009,550,168,29,1,0
2010,547,168,5,17,0
2011,434,168,12,8,1
2012,433,168,5,17,9
2013,432,168,17,3,5
2014,440,168,23,15,3
2015,436,168,25,8,7
2016,439,168,10,19,9
2017,328,169,22,1,8
2018,321,169,19,7,0
2019,324,169,9,2,2
2020,325,169,0,7,6
2021,329,169,18,20,2
2022,322,169,4,6,8
2023,722,169,28,14,10
2024,724,169,7,2,4
2025,725,169,11,15,1
2026,730,169,4,18,9
2027,729,169,1,6,1
2028,721,169,28,2,7
2029,793,170,2,13,1
2030,791,170,21,12,1
2031,796,170,20,14,4
2032,800,170,19,10,9
2033,799,170,12,16,4
2034,794,170,12,7,10
2035,652,170,7,2,6
2036,656,170,14,0,0
2037,654,170,20,12,5
2038,653,170,29,18,5
2039,655,170,19,15,1
2040,658,170,25,11,6
2041,225,171,9,14,7
2042,223,171,6,3,10
2043,226,171,14,3,10
2044,228,171,0,5,9
2045,227,171,14,14,0
2046,229,171,11,5,2
2047,4,171,25,3,6
2048,7,171,13,6,9
2049,10,171,28,14,5
2050,5,171,1,1,7
2051,8,171,23,12,2
2052,3,171,26,3,10
2053,565,172,13,4,9
2054,568,172,14,12,8
2055,567,172,0,3,1
2056,566,172,13,11,10
2057,569,172,0,14,0
2058,562,172,20,17,7
2059,243,172,9,10,4
2060,246,172,25,12,3
2061,245,172,22,6,1
2062,241,172,12,12,6
2063,250,172,23,13,5
2064,244,172,7,18,5
2065,454,173,16,14,0
2066,452,173,20,1,1
2067,460,173,10,12,10
2068,459,173,14,7,4
2069,451,173,24,11,9
2070,458,173,22,3,0
2071,432,173,22,9,7
2072,435,173,23,13,8
2073,438,173,6,10,8
2074,433,173,29,18,1
2075,440,173,15,3,9
2076,436,173,15,16,5
2077,790,174,1,8,1
2078,785,174,14,8,4
2079,787,174,9,6,5
2080,789,174,15,3,6
2081,784,174,27,18,0
2082,786,174,25,11,6
2083,521,174,21,13,8
2084,525,174,18,19,5
2085,523,174,25,1,1
2086,527,174,4,12,2
2087,528,174,10,20,0
2088,526,174,21,9,6
2089,283,175,29,13,9
2090,281,175,2,8,10
2091,284,175,0,9,0
2092,286,175,20,8,7
2093,288,175,12,15,6
2094,287,175,20,9,0
2095,657,175,9,3,3
2096,660,175,26,6,1
2097,652,175,11,9,2
2098,656,175,12,18,6
2099,658,175,23,5,4
2100,651,175,15,9,7
2101,871,176,6,18,4
2102,880,176,4,0,5
2103,874,176,3,3,8
2104,873,176,21,1,10
2105,876,176,4,0,7
2106,877,176,9,3,7
2107,229,176,28,18,2
2108,224,176,27,4,9
2109,228,176,20,18,10
2110,225,176,25,11,6
2111,230,176,14,3,8
2112,222,176,26,11,4
2113,466,177,14,7,6
2114,463,177,8,9,6
2115,464,177,23,0,1
2116,465,177,10,11,5
2117,468,177,16,4,10
2118,470,177,6,14,8
2119,834,177,10,2,4
2120,837,177,16,16,8
2121,835,177,28,13,5
2122,832,177,7,20,0
2123,838,177,19,8,9
2124,833,177,29,7,0
2125,462,178,7,19,8
2126,465,178,23,4,9
2127,466,178,2,3,8
2128,461,178,14,2,9
2129,469,178,0,15,9
2130,468,178,23,10,0
2131,201,178,23,16,1
2132,210,178,26,16,5
2133,204,178,15,18,0
2134,206,178,30,20,3
2135,208,178,8,0,5
2136,209,178,7,7,6
2137,68,179,26,8,8
2138,62,179,17,18,2
2139,64,179,10,19,10
2140,63,179,9,8,1
2141,61,179,18,9,6
2142,65,179,5,4,0
2143,93,179,3,5,6
2144,98,179,4,5,3
2145,91,179,20,8,10
2146,99,179,5,1,3
2147,94,179,25,3,6
2148,100,179,10,16,1
2149,882,180,29,16,2
2150,881,180,4,14,9
2151,890,180,22,4,5
2152,889,180,24,5,5
2153,883,180,1,2,5
2154,886,180,6,3,7
2155,823,180,13,9,7
2156,825,180,26,15,3
2157,826,180,13,9,6
2158,830,180,0,16,6
2159,822,180,24,10,10
2160,821,180,18,13,1
2161,342,181,30,0,0
2162,346,181,30,10,2
2163,348,181,30,13,8
2164,349,181,27,5,5
2165,341,181,15,13,8
2166,345,181,7,1,6
2167,823,181,6,10,3
2168,826,181,15,2,7
2169,827,181,30,8,3
2170,830,181,15,18,2
2171,828,181,15,6,6
2172,824,181,13,7,10
2173,374,182,5,2,5
2174,377,182,7,3,1
2175,376,182,25,3,5
2176,375,182,1,17,10
2177,372,182,1,2,3
2178,371,182,29,12,2
2179,55,182,5,7,9
2180,56,182,16,11,9
2181,52,182,23,6,2
2182,58,182,23,19,7
2183,59,182,14,17,4
2184,57,182,23,7,3
2185,88,183,29,13,1
2186,82,183,13,4,3
2187,85,183,21,17,3
2188,90,183,10,15,8
2189,87,183,7,13,4
2190,84,183,5,13,7
2191,988,183,7,16,8
2192,987,183,21,13,8
2193,982,183,10,4,1
2194,990,183,11,6,5
2195,983,183,16,16,7
2196,984,183,14,15,3
2197,341,184,22,20,10
2198,342,184,9,4,5
2199,347,184,19,17,9
2200,349,184,26,14,5
2201,350,184,27,0,7
2202,345,184,22,8,1
2203,382,184,16,18,3
2204,389,184,0,20,10
2205,384,184,30,6,1
2206,383,184,21,4,9
2207,390,184,18,18,1
2208,385,184,25,3,0
2209,486,185,9,2,10
2210,482,185,3,13,8
2211,489,185,2,9,4
2212,483,185,23,14,2
2213,484,185,1,1,8
2214,481,185,9,5,8
2215,554,185,15,15,8
2216,558,185,15,8,4
2217,556,185,24,4,9
2218,551,185,16,16,7
2219,560,185,12,6,2
2220,553,185,25,14,2
2221,365,186,22,2,10
2222,366,186,20,13,5
2223,363,186,4,17,2
2224,362,186,0,18,1
2225,368,186,28,11,1
